#{"t_start": 1767536782.4364533, "env_id": "MiniGrid-DoorKey-6x6-v0"}
r,l,t
0.965,14,448.32021
0.9575,17,448.349869
0.965,14,448.374033
0.9575,17,448.403324
0.9675,13,448.425325
0.9525,19,448.453848
0.9725,11,448.471847
0.97,12,448.488849
0.965,14,448.510847
0.97,12,448.530849
0.97,12,448.548368
0.965,14,448.572369
0.965,14,448.598103
0.9575,17,448.623099
0.97,12,448.640105
0.975,10,448.65862
0.9625,15,448.684618
0.97,12,448.705621
0.9625,15,448.732627
0.95,20,448.76315
0.9725,11,448.780149
0.9675,13,448.803148
0.97,12,448.823549
0.9625,15,448.849077
0.9175,33,451.528554
0.9775,9,451.544561
0.9625,15,451.570077
0.965,14,451.595077
0.9675,13,451.618077
0.9625,15,451.645441
0.9525,19,451.680178
0.965,14,451.704707
0.97,12,451.723708
0.9725,11,451.742715
0.975,10,451.762233
0.9725,11,451.782233
0.9575,17,451.811633
0.9625,15,451.834634
0.9675,13,451.857153
0.9725,11,451.878152
0.965,14,451.902152
0.955,18,451.933154
0.9575,17,451.964677
0.9575,17,451.990676
0.965,14,452.015676
0.97,12,452.033678
0.9675,13,452.0552
0.9625,15,452.082199
0.975,10,452.100199
0.9675,13,452.123202
0.975,10,452.141206
0.9475,21,452.177719
0.9525,19,452.21472
0.9525,19,452.248724
0.955,18,452.279299
0.9625,15,452.306299
0.9675,13,452.329215
0.975,10,452.347222
0.9425,23,452.387734
0.9675,13,452.411734
0.9725,11,452.430735
0.9725,11,452.45025
0.9575,17,452.480259
0.9575,17,452.510258
0.9675,13,452.529259
0.9725,11,452.548266
0.9525,19,452.58178
0.9525,19,452.61578
0.9675,13,452.641642
0.98,8,452.654583
0.96,16,452.679101
0.9675,13,452.702742
0.965,14,452.726745
0.9675,13,452.74976
0.97,12,452.771922
0.975,10,452.791916
0.9725,11,452.810912
0.98,8,452.825913
0.97,12,452.846919
0.9575,17,452.877435
0.9525,19,452.910439
0.9725,11,452.930434
0.9725,11,452.949946
0.97,12,452.970964
0.9675,13,452.993716
0.9675,13,453.016711
0.9625,15,453.043088
0.97,12,453.064606
0.96,16,453.093788
0.9725,11,453.114048
0.9675,13,453.137053
0.9725,11,453.156977
0.9625,15,453.183406
0.975,10,453.201407
0.97,12,453.219405
0.965,14,453.24204
0.9725,11,453.262574
0.9675,13,453.286563
0.9725,11,453.305568
0.96,16,453.333563
0.9725,11,453.35408
0.9675,13,453.376563
0.9575,17,453.406563
0.965,14,453.431564
0.965,14,453.456085
0.9575,17,453.485085
0.9625,15,453.510086
0.9575,17,453.540094
0.9725,11,453.560607
0.9625,15,453.587608
0.9725,11,453.607614
0.9725,11,453.626614
0.965,14,453.651139
0.9675,13,453.670139
0.965,14,453.692138
0.97,12,453.713138
0.965,14,453.738149
0.955,18,453.768676
0.9675,13,453.791676
0.9725,11,453.810675
0.9725,11,453.829677
0.97,12,453.848881
0.9725,11,453.868394
0.9575,17,453.898394
0.97,12,453.918394
0.97,12,453.940401
0.9675,13,453.96159
0.9725,11,453.97859
0.965,14,454.00259
0.97,12,454.023589
0.9725,11,454.040591
0.9775,9,454.054626
0.9425,23,454.096627
0.98,8,454.110627
0.9675,13,454.133628
0.9625,15,454.15772
0.9725,11,454.176721
0.96,16,454.20472
0.9675,13,454.22672
0.9725,11,454.243726
0.9675,13,454.265253
0.9675,13,454.283918
0.9675,13,454.306291
0.97,12,454.326291
0.9675,13,454.349382
0.9625,15,454.376896
0.955,18,454.408458
0.9625,15,454.434459
0.975,10,454.450969
0.975,10,454.465978
0.9775,9,454.483977
0.97,12,454.504976
0.95,20,454.540984
0.97,12,454.562502
0.9725,11,454.581504
0.9675,13,454.604502
0.965,14,454.629502
0.96,16,454.658025
0.9675,13,454.681025
0.9675,13,454.704027
0.9725,11,454.723026
0.955,18,454.75455
0.97,12,454.775551
0.97,12,454.79755
0.9625,15,454.823551
0.9725,11,454.843561
0.975,10,454.860075
0.9625,15,454.886075
0.9725,11,454.904846
0.96,16,454.932845
0.9675,13,454.955364
0.98,8,454.969364
0.9525,19,455.002365
0.975,10,455.017364
0.9675,13,455.03837
0.9625,15,457.657535
0.975,10,457.675533
0.945,22,457.712533
0.9675,13,457.735536
0.9625,15,457.762059
0.975,10,457.779061
0.9625,15,457.80606
0.97,12,457.827062
0.95,20,457.861578
0.945,22,457.899577
0.9675,13,457.922578
0.9675,13,457.945308
0.9475,21,457.982677
0.9625,15,458.008679
0.965,14,458.033707
0.975,10,458.050719
0.965,14,458.074762
0.94,24,458.116762
0.9775,9,458.133761
0.9575,17,458.163292
0.9575,17,458.193944
0.9775,9,458.210429
0.965,14,458.235437
0.9675,13,458.257972
0.9675,13,458.281971
0.965,14,458.306559
0.965,14,458.331635
0.9675,13,458.357523
0.9625,15,458.382771
0.9775,9,458.398172
0.9725,11,458.414173
0.965,14,458.438171
0.9625,15,458.46369
0.9725,11,458.481227
0.97,12,458.503227
0.9675,13,458.526228
0.96,16,458.551237
0.965,14,458.573729
0.97,12,458.59273
0.97,12,458.61373
0.9775,9,458.62873
0.965,14,458.652735
0.97,12,458.673251
0.975,10,458.693252
0.9325,27,458.739259
0.96,16,458.767779
0.9725,11,458.786293
0.9725,11,458.806637
0.9725,11,458.826635
0.9475,21,458.863162
0.9775,9,458.879162
0.9525,19,458.911159
0.96,16,458.936159
0.9675,13,458.956292
0.96,16,458.983811
0.9525,19,459.017813
0.9775,9,459.029812
0.9525,19,459.064332
0.9625,15,459.090681
0.97,12,459.112155
0.9625,15,459.139312
0.955,18,459.170838
0.0,360,459.773756
0.9675,13,459.798756
0.9625,15,459.826756
0.955,18,459.856278
0.9625,15,459.87728
0.98,8,459.892278
0.975,10,459.91028
0.9575,17,459.940284
0.9725,11,459.960749
0.9725,11,459.980747
0.9725,11,459.999746
0.9725,11,460.019748
0.9625,15,460.046752
0.9425,23,460.088357
0.9675,13,460.110602
0.96,16,460.1366
0.9725,11,460.154607
0.9525,19,460.186943
0.9775,9,460.199943
0.9575,17,460.228943
0.9675,13,460.251953
0.96,16,460.280471
0.97,12,460.30047
0.975,10,460.314469
0.9675,13,460.33747
0.97,12,460.359814
0.97,12,460.380814
0.98,8,460.394812
0.9575,17,460.423813
0.9575,17,460.450821
0.9675,13,460.472338
0.9725,11,460.491628
0.96,16,460.520302
0.95,20,460.553308
0.965,14,460.576727
0.945,22,460.615072
0.9575,17,460.64408
0.9575,17,460.673554
0.96,16,460.700557
0.9675,13,460.723554
0.96,16,460.74956
0.96,16,460.776746
0.9675,13,460.79856
0.8025,79,460.930274
0.9575,17,460.954789
0.9525,19,460.986798
0.9725,11,461.005798
0.9675,13,461.029798
0.96,16,461.056907
0.97,12,461.076906
0.97,12,461.097905
0.9625,15,461.123905
0.9575,17,463.763032
0.96,16,463.793032
0.965,14,463.818033
0.9775,9,463.834033
0.9675,13,463.856043
0.97,12,463.87256
0.9775,9,463.884601
0.965,14,463.906756
0.9525,19,463.934758
0.9675,13,463.953762
0.97,12,463.973281
0.97,12,463.992278
0.9425,23,464.033234
0.9675,13,464.054645
0.9725,11,464.071167
0.965,14,464.09455
0.9725,11,464.114549
0.9475,21,464.145557
0.955,18,464.174074
0.9525,19,464.206074
0.9775,9,464.223075
0.96,16,464.251082
0.9625,15,464.277307
0.97,12,464.299304
0.96,16,464.327306
0.98,8,464.341307
0.9725,11,464.360837
0.975,10,464.37784
0.96,16,464.402839
0.965,14,464.426341
0.97,12,464.448355
0.9725,11,464.468872
0.9625,15,464.494509
0.965,14,464.518508
0.975,10,464.536507
0.9625,15,464.564041
0.955,18,464.594048
0.955,18,464.623044
0.9625,15,464.648048
0.9625,15,464.673568
0.96,16,464.701568
0.975,10,464.71957
0.97,12,464.741566
0.97,12,464.762873
0.9775,9,464.77887
0.9625,15,464.803908
0.975,10,464.819907
0.965,14,464.84292
0.9325,27,464.890094
0.9725,11,464.908089
0.89,44,464.979604
0.975,10,464.995606
0.97,12,465.016603
0.975,10,465.035608
0.965,14,465.062135
0.9625,15,465.087135
0.9675,13,465.109134
0.9775,9,465.125136
0.965,14,465.151229
0.97,12,465.173754
0.97,12,465.195753
0.9725,11,465.214751
0.9725,11,465.23575
0.97,12,465.257498
0.975,10,465.274597
0.965,14,465.299288
0.9725,11,465.31829
0.9625,15,465.344303
0.97,12,465.36582
0.9775,9,465.382826
0.96,16,465.411821
0.97,12,465.433821
0.9725,11,465.454826
0.9625,15,465.481909
0.97,12,465.504913
0.9675,13,465.525911
0.97,12,465.546917
0.97,12,465.567215
0.97,12,465.592213
0.9725,11,465.61288
0.9775,9,465.629882
0.9625,15,465.656899
0.965,14,465.681419
0.9625,15,465.708112
0.96,16,465.737111
0.9575,17,465.76663
0.9625,15,465.792019
0.9425,23,465.830773
0.97,12,465.851777
0.9775,9,465.867136
0.9675,13,465.890136
0.9575,17,465.919137
0.965,14,465.945142
0.9675,13,465.968133
0.9625,15,465.995066
0.9475,21,466.033463
0.965,14,466.060206
0.9425,23,466.099788
0.9575,17,466.130788
0.9525,19,466.167308
0.9675,13,466.191496
0.955,18,466.22127
0.965,14,466.246275
0.9575,17,466.276395
0.96,16,466.306668
0.965,14,466.329421
0.975,10,466.347864
0.975,10,466.365517
0.9625,15,466.391517
0.9625,15,466.417259
0.9525,19,466.450267
0.9725,11,466.469782
0.935,26,466.514782
0.965,14,466.539785
0.885,46,466.619743
0.97,12,466.640785
0.965,14,466.668305
0.965,14,466.693307
0.96,16,466.722306
0.9625,15,466.747333
0.97,12,466.768841
0.9675,13,466.791841
0.9625,15,466.818844
0.96,16,466.849851
0.85,60,466.958376
0.9625,15,466.980895
0.9725,11,466.998896
0.98,8,467.014895
0.975,10,467.034337
0.965,14,467.060006
0.9725,11,467.080527
0.955,18,467.112522
0.9575,17,467.142527
0.9625,15,467.16905
0.9675,13,467.19105
0.9675,13,467.214049
0.9675,13,467.237048
0.9725,11,467.257055
0.9625,15,467.284569
0.9775,9,467.300569
0.9575,17,467.331302
0.9675,13,469.956156
0.975,10,469.970672
0.9675,13,469.992671
0.97,12,470.010718
0.9625,15,470.034713
0.9575,17,470.060719
0.965,14,470.079787
0.97,12,470.096786
0.9725,11,470.112787
0.975,10,470.126786
0.965,14,470.150807
0.975,10,470.16833
0.965,14,470.19233
0.975,10,470.209334
0.965,14,470.232327
0.9675,13,470.251748
0.9625,15,470.27426
0.9725,11,470.292262
0.9725,11,470.312267
0.9575,17,470.343266
0.9675,13,470.366803
0.9675,13,470.388812
0.9525,19,470.423802
0.9725,11,470.443802
0.965,14,470.464809
0.965,14,470.484955
0.96,16,470.508703
0.9775,9,470.521701
0.9625,15,470.542703
0.9775,9,470.555709
0.975,10,470.569221
0.97,12,470.586222
0.9725,11,470.601221
0.97,12,470.618221
0.9675,13,470.636221
0.9825,7,470.646221
0.97,12,470.662227
0.9725,11,470.677741
0.965,14,470.701108
0.9725,11,470.715657
0.96,16,470.737657
0.94,24,470.773177
0.945,22,470.803177
0.9675,13,470.822178
0.9725,11,470.83818
0.9725,11,470.854185
0.9575,17,470.878702
0.96,16,470.9037
0.975,10,470.918901
0.96,16,470.942901
0.9675,13,470.966083
0.9675,13,470.987091
0.9725,11,471.002092
0.975,10,471.016091
0.9725,11,471.032839
0.9675,13,471.055848
0.9775,9,471.06936
0.9675,13,471.091361
0.9725,11,471.107359
0.975,10,471.121359
0.97,12,471.139362
0.965,14,471.15837
0.97,12,471.175888
0.965,14,471.196388
0.965,14,471.216388
0.975,10,471.229388
0.9725,11,471.24539
0.975,10,471.2604
0.96,16,471.281913
0.97,12,471.299012
0.97,12,471.315011
0.9775,9,471.32901
0.9575,17,471.352017
0.96,16,471.37853
0.9775,9,471.39153
0.9625,15,471.41353
0.9575,17,471.436529
0.95,20,471.463536
0.9625,15,471.486051
0.96,16,471.50705
0.9725,11,471.52205
0.965,14,471.54205
0.9525,19,471.56957
0.965,14,471.589572
0.945,22,471.62057
0.9725,11,471.635573
0.9575,17,471.659576
0.97,12,471.676093
0.9675,13,471.694092
0.9675,13,471.713092
0.9775,9,471.726092
0.96,16,471.747092
0.965,14,471.76661
0.9675,13,471.785612
0.98,8,471.797287
0.96,16,471.823289
0.965,14,471.843289
0.97,12,471.860299
0.9625,15,471.886809
0.9525,19,471.913809
0.9725,11,471.929809
0.9675,13,471.94881
0.9525,19,471.975332
0.9725,11,471.996331
0.98,8,472.00933
0.9725,11,472.02633
0.965,14,472.047333
0.965,14,472.068749
0.9675,13,472.086749
0.97,12,472.105751
0.97,12,472.12275
0.96,16,472.14475
0.9675,13,472.163756
0.9575,17,472.188269
0.9725,11,472.204269
0.975,10,472.218477
0.9675,13,472.237476
0.9675,13,472.260482
0.9625,15,472.286533
0.9725,11,472.301533
0.98,8,472.314539
0.9725,11,472.333533
0.97,12,472.351538
0.96,16,472.375057
0.975,10,472.389056
0.9725,11,472.404056
0.94,24,472.437092
0.9775,9,472.449718
0.9625,15,472.475628
0.9775,9,472.494822
0.965,14,472.519821
0.9775,9,472.535815
0.9625,15,472.561824
0.975,10,472.582338
0.97,12,472.609069
0.96,16,472.64007
0.97,12,472.66659
0.9725,11,472.688603
0.98,8,472.704606
0.9675,13,472.732602
0.975,10,472.753611
0.97,12,472.778124
0.9775,9,472.797124
0.97,12,472.821128
0.975,10,472.845123
0.9675,13,472.870649
0.9675,13,472.899647
0.965,14,472.931647
0.9675,13,472.957666
0.975,10,472.976184
0.95,20,473.015184
0.9575,17,473.045188
0.9725,11,473.066704
0.9675,13,473.091545
0.97,12,473.112546
0.95,20,473.150545
0.9625,15,473.17808
0.9675,13,476.296534
0.975,10,476.323535
0.965,14,476.356544
0.965,14,476.388206
0.9725,11,476.416038
0.97,12,476.443042
0.955,18,476.481566
0.945,22,476.522064
0.95,20,476.558071
0.97,12,476.580512
0.9575,17,476.610509
0.96,16,476.641512
0.9725,11,476.660517
0.955,18,476.692564
0.975,10,476.710562
0.9675,13,476.735563
0.975,10,476.752562
0.965,14,476.778821
0.9575,17,476.808042
0.96,16,476.836213
0.97,12,476.85757
0.96,16,476.887344
0.965,14,476.912237
0.96,16,476.941859
0.9475,21,476.979931
0.92,32,477.039717
0.815,74,477.183468
0.96,16,477.214939
0.955,18,477.248319
0.9625,15,477.276426
0.97,12,477.29905
0.9575,17,477.336996
0.9725,11,477.361132
0.97,12,477.387819
0.965,14,477.419688
0.955,18,477.458583
0.9675,13,477.482998
0.96,16,477.512778
0.97,12,477.535074
0.955,18,477.574781
0.9625,15,477.605036
0.9625,15,477.63268
0.9775,9,477.649759
0.9575,17,477.683062
0.9575,17,477.712826
0.9625,15,477.743717
0.96,16,477.777568
0.9575,17,477.809613
0.9525,19,477.844925
0.95,20,477.880028
0.9575,17,477.910353
0.97,12,477.932951
0.965,14,477.957072
0.9625,15,477.987364
0.9675,13,478.010837
0.9725,11,478.031713
0.97,12,478.054134
0.92,32,478.117277
0.965,14,478.146054
0.8875,45,478.229526
0.945,22,478.269884
0.9625,15,478.296763
0.9625,15,478.323268
0.97,12,478.345703
0.9625,15,478.372733
0.9675,13,478.395987
0.9675,13,478.418919
0.975,10,478.436257
0.97,12,478.455814
0.9725,11,478.47565
0.9625,15,478.503808
0.9525,19,478.537709
0.955,18,478.569527
0.9725,11,478.589786
0.9475,21,478.627687
0.9575,17,478.656766
0.975,10,478.675071
0.9625,15,478.701924
0.96,16,478.73014
0.965,14,478.75431
0.95,20,478.789437
0.9725,11,478.809641
0.9675,13,478.833413
0.955,18,478.865649
0.9575,17,478.89639
0.9625,15,478.923257
0.96,16,478.951558
0.965,14,478.976679
0.9675,13,479.000514
0.9625,15,479.026991
0.9425,23,479.067543
0.9625,15,479.094812
0.96,16,479.123675
0.97,12,479.144001
0.9675,13,479.169462
0.9075,37,479.2363
0.945,22,479.275486
0.9625,15,479.297469
0.9675,13,479.319516
0.965,14,479.345805
0.955,18,479.37835
0.9625,15,479.40578
0.9625,15,479.431616
0.9625,15,479.459645
0.9725,11,479.478769
0.9575,17,479.507833
0.9575,17,479.536176
0.9575,17,479.564426
0.975,10,479.58366
0.9725,11,479.602953
0.9475,21,479.637418
0.9575,17,479.669246
0.9575,17,479.694922
0.9525,19,479.724462
0.9625,15,479.750027
0.96,16,479.778569
0.97,12,479.79836
0.965,14,479.822892
0.975,10,479.840113
0.96,16,479.866357
0.975,10,479.882061
0.9725,11,479.899139
0.9675,13,479.922883
0.97,12,479.946289
0.955,18,479.981349
0.97,12,480.002024
0.97,12,480.023456
0.955,18,480.054256
0.9675,13,482.421006
0.9625,15,482.445786
0.9675,13,482.467102
0.97,12,482.488191
0.9625,15,482.510744
0.96,16,482.533798
0.97,12,482.54982
0.9675,13,482.568868
0.9725,11,482.584015
0.965,14,482.603966
0.9625,15,482.624036
0.9575,17,482.649568
0.9625,15,482.669636
0.9675,13,482.687255
0.97,12,482.705798
0.9175,33,482.755888
0.9775,9,482.768911
0.95,20,482.796489
0.955,18,482.820719
0.9525,19,482.851012
0.9725,11,482.870635
0.9625,15,482.895687
0.96,16,482.920761
0.97,12,482.938261
0.9675,13,482.956988
0.9675,13,482.978563
0.975,10,482.992629
0.975,10,483.006741
0.9775,9,483.020968
0.9725,11,483.038007
0.9675,13,483.061057
0.975,10,483.075648
0.9525,19,483.106071
0.9625,15,483.132606
0.965,14,483.156717
0.9575,17,483.182447
0.96,16,483.205609
0.9625,15,483.227711
0.9625,15,483.248116
0.965,14,483.269673
0.9675,13,483.289269
0.965,14,483.309969
0.9625,15,483.332822
0.9675,13,483.350852
0.955,18,483.375494
0.9725,11,483.390709
0.965,14,483.410024
0.9675,13,483.430563
0.9625,15,483.453803
0.9725,11,483.469828
0.9575,17,483.492872
0.955,18,483.518928
0.945,22,483.54988
0.9725,11,483.565317
0.965,14,483.584967
0.965,14,483.604029
0.96,16,483.626266
0.9525,19,483.653961
0.955,18,483.679008
0.9675,13,483.699606
0.9725,11,483.714806
0.95,20,483.74265
0.97,12,483.760698
0.975,10,483.774984
0.9525,19,483.803044
0.9625,15,483.823786
0.9625,15,483.844831
0.97,12,483.862868
0.975,10,483.877358
0.975,10,483.892585
0.9725,11,483.907502
0.9725,11,483.923665
0.965,14,483.944739
0.97,12,483.961766
0.9725,11,483.977807
0.96,16,484.001132
0.965,14,484.020677
0.9425,23,484.054156
0.9575,17,484.078755
0.9525,19,484.10745
0.975,10,484.123796
0.9675,13,484.146938
0.9675,13,484.166625
0.9575,17,484.190626
0.97,12,484.207727
0.9625,15,484.232276
0.9425,23,484.265864
0.96,16,484.289468
0.955,18,484.322828
0.9425,23,484.361878
0.9675,13,484.38283
0.96,16,484.40919
0.975,10,484.424739
0.9625,15,484.445819
0.97,12,484.462001
0.9725,11,484.477041
0.9575,17,484.502187
0.95,20,484.532328
0.9725,11,484.548022
0.97,12,484.570647
0.965,14,484.596781
0.9625,15,484.624949
0.9625,15,484.647993
0.9625,15,484.670037
0.9525,19,484.698699
0.975,10,484.714904
0.9525,19,484.744972
0.9625,15,484.766015
0.9725,11,484.78612
0.9675,13,484.809771
0.96,16,484.835008
0.97,12,484.852027
0.965,14,484.875649
0.935,26,484.913984
0.9625,15,484.934041
0.9625,15,484.956181
0.9725,11,484.972742
0.955,18,484.998849
0.9575,17,485.02398
0.97,12,485.042158
0.9675,13,485.062834
0.9625,15,485.085881
0.9775,9,485.098786
0.9725,11,485.113815
0.935,26,485.154116
0.965,14,485.175032
0.9675,13,485.193568
0.965,14,485.21468
0.975,10,485.232761
0.955,18,485.267213
0.96,16,485.297825
0.9775,9,485.316221
0.9575,17,485.345574
0.975,10,485.363682
0.975,10,485.380733
0.9325,27,485.424037
0.955,18,485.454644
0.9675,13,485.474718
0.965,14,485.494228
0.9675,13,485.518292
0.9675,13,488.097938
0.965,14,488.118988
0.9725,11,488.133979
0.9475,21,488.165045
0.97,12,488.183598
0.965,14,488.204055
0.9625,15,488.233106
0.9725,11,488.252417
0.9575,17,488.282029
0.97,12,488.298917
0.9575,17,488.322986
0.965,14,488.343781
0.96,16,488.366843
0.9525,19,488.393935
0.955,18,488.422004
0.9625,15,488.444773
0.96,16,488.470824
0.975,10,488.484867
0.955,18,488.50991
0.9625,15,488.531975
0.97,12,488.552258
0.9325,27,488.59867
0.975,10,488.616319
0.965,14,488.64064
0.97,12,488.661778
0.9625,15,488.693863
0.975,10,488.710151
0.955,18,488.737726
0.9725,11,488.753782
0.9725,11,488.769812
0.96,16,488.797875
0.97,12,488.818432
0.9475,21,488.852683
0.9575,17,488.877794
0.97,12,488.894835
0.975,10,488.91086
0.96,16,488.938158
0.9725,11,488.955719
0.9475,21,488.989233
0.9675,13,489.008783
0.9775,9,489.023907
0.97,12,489.040627
0.975,10,489.056606
0.975,10,489.072677
0.9725,11,489.088789
0.9375,25,489.123822
0.965,14,489.143869
0.9725,11,489.158899
0.96,16,489.181874
0.97,12,489.199961
0.9675,13,489.221957
0.975,10,489.236174
0.9575,17,489.260732
0.9725,11,489.277783
0.9775,9,489.291052
0.9725,11,489.306613
0.9675,13,489.325854
0.965,14,489.347896
0.9725,11,489.364506
0.9425,23,489.397785
0.9375,25,489.431968
0.9625,15,489.454882
0.9525,19,489.482435
0.97,12,489.500328
0.9775,9,489.516557
0.9675,13,489.535676
0.9625,15,489.556732
0.975,10,489.570924
0.9675,13,489.592474
0.96,16,489.616536
0.975,10,489.632087
0.9625,15,489.654861
0.97,12,489.670886
0.9675,13,489.689945
0.9675,13,489.707985
0.9775,9,489.72202
0.9675,13,489.742229
0.96,16,489.765796
0.965,14,489.785626
0.9725,11,489.800673
0.97,12,489.818243
0.97,12,489.835787
0.9725,11,489.851056
0.9675,13,489.868641
0.97,12,489.887868
0.97,12,489.906937
0.9675,13,489.925126
0.975,10,489.939806
0.97,12,489.958856
0.97,12,489.979899
0.9775,9,489.996041
0.965,14,490.015737
0.97,12,490.03529
0.965,14,490.057014
0.9675,13,490.079807
0.9625,15,490.10185
0.97,12,490.121993
0.965,14,490.145026
0.965,14,490.17012
0.9525,19,490.203791
0.9625,15,490.22559
0.9675,13,490.245666
0.97,12,490.266707
0.97,12,490.287091
0.9675,13,490.308017
0.96,16,490.332897
0.9675,13,490.355566
0.94,24,490.397707
0.96,16,490.424837
0.965,14,490.44888
0.96,16,490.476675
0.9675,13,490.499735
0.9575,17,490.523309
0.97,12,490.542575
0.9625,15,490.566292
0.9775,9,490.578831
0.9675,13,490.596873
0.9625,15,490.619126
0.95,20,490.651041
0.97,12,490.668093
0.93,28,490.706431
0.9625,15,490.729994
0.95,20,490.759055
0.9575,17,490.785633
0.9775,9,490.800663
0.9625,15,490.824459
0.965,14,490.843665
0.97,12,490.860722
0.975,10,490.87477
0.97,12,490.892811
0.975,10,490.908889
0.975,10,490.922941
0.9575,17,490.947755
0.965,14,490.966794
0.955,18,490.99234
0.9725,11,491.006878
0.9775,9,491.019418
0.9725,11,491.037243
0.97,12,491.053882
0.9575,17,491.07893
0.97,12,491.099122
0.975,10,491.113579
0.97,12,491.13212
0.965,14,491.151683
0.9725,11,491.166801
0.97,12,491.183846
0.97,12,491.19987
0.96,16,491.222939
0.9575,17,493.56396
0.9675,13,493.582698
0.9675,13,493.601786
0.9525,19,493.629192
0.95,20,493.662804
0.9525,19,493.694622
0.97,12,493.711799
0.9775,9,493.727067
0.97,12,493.748713
0.9625,15,493.772413
0.96,16,493.797691
0.97,12,493.818441
0.965,14,493.838182
0.975,10,493.853281
0.975,10,493.866818
0.97,12,493.884154
0.9725,11,493.902729
0.9675,13,493.924911
0.955,18,493.949962
0.965,14,493.969012
0.97,12,493.986056
0.965,14,494.005622
0.975,10,494.019297
0.97,12,494.037059
0.9725,11,494.052804
